GISJOIN,YEAR,STATE,STATEA,COUNTY,COUNTYA,AREANAME,AH3001,AH3002,AH3003,AH3004,AH3005,AH3006
"G5350155","1860","Washington Territory","535","King","0155","King",301,1,0,0,,
"G5350175","1860","Washington Territory","535","Kitsap","0175","Kitsap",540,4,0,0,,
"G5350195","1860","Washington Territory","535","Klikatat","0195","Klikatat",230,0,0,0,,
"G5350215","1860","Washington Territory","535","Lewis","0215","Lewis",336,1,0,47,,
"G5350255","1860","Washington Territory","535","Pacific","0255","Pacific",406,0,0,14,,
"G5350275","1860","Washington Territory","535","Pierce","0275","Pierce",1114,0,0,1,,
"G5350355","1860","Washington Territory","535","Skamania","0355","Skamania",171,0,0,2,,
"G5350375","1860","Washington Territory","535","Sawamish","0375","Sawamish",162,0,0,0,,
"G5350415","1860","Washington Territory","535","Spokane","0415","Spokane",674,2,0,320,,
"G5350455","1860","Washington Territory","535","Thurston","0455","Thurston",1495,12,0,0,,
"G5350475","1860","Washington Territory","535","Wahkiakum","0475","Wahkiakum",41,0,0,1,,
"G5350495","1860","Washington Territory","535","Walla Walla","0495","Walla Walla",1297,1,0,20,,
"G5350515","1860","Washington Territory","535","Whatcom","0515","Whatcom",352,0,0,0,,
"G5500010","1860","Wisconsin","550","Adams","0010","Adams",6472,20,0,0,0,
"G5500030","1860","Wisconsin","550","Ashland","0030","Ashland",515,0,0,0,0,
"G5500035","1860","Wisconsin","550","Bad Ax","0035","Bad Ax",10968,39,0,0,0,
"G5500090","1860","Wisconsin","550","Brown","0090","Brown",11774,20,0,1,0,
"G5500110","1860","Wisconsin","550","Buffalo","0110","Buffalo",3864,0,0,0,0,
"G5500130","1860","Wisconsin","550","Burnett","0130","Burnett",12,0,0,0,0,
"G5500150","1860","Wisconsin","550","Calumet","0150","Calumet",7179,0,0,430,286,
"G5500170","1860","Wisconsin","550","Chippewa","0170","Chippewa",1766,0,0,11,118,
"G5500190","1860","Wisconsin","550","Clark","0190","Clark",789,0,0,0,0,
"G5500210","1860","Wisconsin","550","Columbia","0210","Columbia",24421,20,0,0,0,
"G5500230","1860","Wisconsin","550","Crawford","0230","Crawford",8040,28,0,0,0,
"G5500235","1860","Wisconsin","550","Dallas","0235","Dallas",13,0,0,0,0,
"G5500250","1860","Wisconsin","550","Dane","0250","Dane",43850,72,0,0,0,
"G5500270","1860","Wisconsin","550","Dodge","0270","Dodge",42775,19,0,24,0,
"G5500290","1860","Wisconsin","550","Door","0290","Door",2947,1,0,0,0,
"G5500310","1860","Wisconsin","550","Douglas","0310","Douglas",808,4,0,0,0,
"G5500330","1860","Wisconsin","550","Dunn","0330","Dunn",2686,18,0,0,0,
"G5500350","1860","Wisconsin","550","Eau Claire","0350","Eau Claire",3153,9,0,0,0,
"G5500390","1860","Wisconsin","550","Fond du Lac","0390","Fond Du Lac",34095,59,0,0,0,
"G5500430","1860","Wisconsin","550","Grant","0430","Grant",31154,35,0,0,0,
"G5500450","1860","Wisconsin","550","Green","0450","Green",19808,0,0,0,0,
"G5500470","1860","Wisconsin","550","Green Lake","0470","Green Lake",12632,31,0,0,0,
"G5500490","1860","Wisconsin","550","Iowa","0490","Iowa",18944,23,0,0,0,
"G5500530","1860","Wisconsin","550","Jackson","0530","Jackson",4166,4,0,0,0,
"G5500550","1860","Wisconsin","550","Jefferson","0550","Jefferson",30433,5,0,0,0,
"G5500570","1860","Wisconsin","550","Juneau","0570","Juneau",8769,1,0,0,0,
"G5500590","1860","Wisconsin","550","Kenosha","0590","Kenosha",13872,28,0,0,0,
"G5500610","1860","Wisconsin","550","Kewaunee","0610","Kewaunee",5530,0,0,0,0,
"G5500630","1860","Wisconsin","550","La Crosse","0630","La Crosse",12149,37,0,0,0,
"G5500650","1860","Wisconsin","550","Lafayette","0650","Lafayette",18108,26,0,0,0,
"G5500675","1860","Wisconsin","550","La Point","0675","La Point",352,1,0,0,0,
"G5500710","1860","Wisconsin","550","Manitowoc","0710","Manitowoc",22412,4,0,0,0,
"G5500730","1860","Wisconsin","550","Marathon","0730","Marathon",2853,0,0,39,0,
"G5500770","1860","Wisconsin","550","Marquette","0770","Marquette",8233,0,0,0,0,
"G5500790","1860","Wisconsin","550","Milwaukee","0790","Milwaukee",62411,107,0,0,0,
"G5500810","1860","Wisconsin","550","Monroe","0810","Monroe",8407,3,0,0,0,
"G5500830","1860","Wisconsin","550","Oconto","0830","Oconto",3537,27,0,28,0,
"G5500870","1860","Wisconsin","550","Outagamie","0870","Outagamie",9547,10,0,30,0,
"G5500890","1860","Wisconsin","550","Ozaukee","0890","Ozaukee",15682,0,0,0,0,
"G5500910","1860","Wisconsin","550","Pepin","0910","Pepin",2392,0,0,0,0,
"G5500930","1860","Wisconsin","550","Pierce","0930","Pierce",4639,33,0,0,0,
"G5500950","1860","Wisconsin","550","Polk","0950","Polk",1389,0,0,11,0,
"G5500970","1860","Wisconsin","550","Portage","0970","Portage",7496,7,0,4,0,
"G5501010","1860","Wisconsin","550","Racine","1010","Racine",21225,135,0,0,0,
"G5501030","1860","Wisconsin","550","Richland","1030","Richland",9723,9,0,0,0,
"G5501050","1860","Wisconsin","550","Rock","1050","Rock",36596,93,0,1,0,
"G5501090","1860","Wisconsin","550","St Croix","1090","St Croix",5388,2,0,2,0,
"G5501110","1860","Wisconsin","550","Sauk","1110","Sauk",18916,36,0,11,0,
"G5501150","1860","Wisconsin","550","Shawano","1150","Shawano",779,47,0,3,0,
"G5501170","1860","Wisconsin","550","Sheboygan","1170","Sheboygan",26870,5,0,0,0,
"G5501210","1860","Wisconsin","550","Trempealeau","1210","Trempealeau",2559,1,0,0,0,
"G5501270","1860","Wisconsin","550","Walworth","1270","Walworth",26436,60,0,0,0,
"G5501310","1860","Wisconsin","550","Washington","1310","Washington",23622,0,0,0,0,
"G5501330","1860","Wisconsin","550","Waukesha","1330","Waukesha",26797,34,0,0,0,
"G5501350","1860","Wisconsin","550","Waupaca","1350","Waupaca",8850,1,0,0,0,
"G5501370","1860","Wisconsin","550","Waushara","1370","Waushara",8766,4,0,0,0,
"G5501390","1860","Wisconsin","550","Winnebago","1390","Winnebago",23700,52,0,18,0,
"G5501410","1860","Wisconsin","550","Wood","1410","Wood",2424,1,0,0,0,
